,subject,congruency,rt,acc,task
5253,9,incongruent,0.501537751,1,flanker
5254,9,incongruent,0.38471418799999996,0,flanker
5255,9,incongruent,0.7518554390000001,1,flanker
5256,9,congruent,0.518223418,1,flanker
5257,9,congruent,0.38470705099999997,1,flanker
5258,9,incongruent,0.418049087,1,flanker
5259,9,incongruent,0.501546458,1,flanker
5260,9,congruent,0.401423388,1,flanker
5261,9,incongruent,0.434813063,1,flanker
5262,9,incongruent,0.334657791,1,flanker
5263,9,congruent,0.40129675400000003,1,flanker
5264,9,incongruent,0.5015696270000001,1,flanker
5265,9,congruent,0.334713569,1,flanker
5266,9,incongruent,0.534841314,1,flanker
5267,9,congruent,0.33466142200000004,1,flanker
5268,9,congruent,0.317980258,1,flanker
5269,9,incongruent,0.334529607,0,flanker
5270,9,incongruent,0.668307092,1,flanker
5271,9,congruent,0.418010177,1,flanker
5272,9,congruent,0.401338996,1,flanker
5273,9,congruent,0.418149877,1,flanker
5274,9,congruent,0.334565933,1,flanker
5275,9,incongruent,0.36800788,1,flanker
5276,9,incongruent,0.568296746,1,flanker
5277,9,incongruent,0.501465526,1,flanker
5278,9,congruent,0.418048206,1,flanker
5279,9,incongruent,0.35138252999999997,1,flanker
5280,9,incongruent,0.35131795,1,flanker
5281,9,congruent,0.334672086,1,flanker
5282,9,congruent,0.41806135699999997,1,flanker
5283,9,incongruent,0.451502277,1,flanker
5284,9,incongruent,0.5681580199999999,1,flanker
5285,9,incongruent,0.40128859899999997,1,flanker
5286,9,incongruent,0.40145593100000004,1,flanker
5287,9,incongruent,0.718509677,1,flanker
5288,9,incongruent,0.501496578,1,flanker
5289,9,congruent,0.384659252,1,flanker
5290,9,congruent,0.46806206100000003,1,flanker
5291,9,incongruent,0.384749531,1,flanker
5292,9,congruent,0.384676766,1,flanker
5293,9,incongruent,0.41798402199999996,1,flanker
5294,9,congruent,0.40142933799999997,1,flanker
5295,9,incongruent,0.40136436099999995,1,flanker
5296,9,congruent,0.367906835,1,flanker
5297,9,incongruent,0.434830426,1,flanker
5298,9,incongruent,0.501510968,1,flanker
5299,9,congruent,0.35136463900000003,1,flanker
5300,9,congruent,0.367996271,1,flanker
5301,9,congruent,0.351325381,1,flanker
5302,9,congruent,0.46813739600000004,1,flanker
5303,9,congruent,0.434820868,1,flanker
5304,9,incongruent,0.418054098,1,flanker
5305,9,congruent,0.368097835,1,flanker
5306,9,incongruent,0.367998152,1,flanker
5307,9,congruent,0.468197046,1,flanker
5308,9,congruent,0.46817690599999995,1,flanker
5309,9,congruent,0.367996716,1,flanker
5310,9,congruent,0.40137847,1,flanker
5311,9,congruent,0.368035644,1,flanker
5312,9,congruent,0.318005296,1,flanker
5313,9,incongruent,0.36809358,1,flanker
5314,9,incongruent,0.45146909900000004,1,flanker
5315,9,incongruent,0.468112858,1,flanker
5316,9,incongruent,0.384743144,1,flanker
5317,9,incongruent,0.451405966,1,flanker
5318,9,incongruent,0.368009141,1,flanker
5319,9,incongruent,0.31795598599999997,1,flanker
5320,9,congruent,0.36795807,1,flanker
5321,9,incongruent,0.368002023,1,flanker
5322,9,congruent,0.30132925899999996,1,flanker
5323,9,incongruent,0.351293148,1,flanker
5324,9,congruent,0.35136671999999997,1,flanker
5325,9,incongruent,0.35104691000000005,1,flanker
5326,9,congruent,0.30121630499999996,1,flanker
5327,9,incongruent,0.368074357,1,flanker
5328,9,congruent,0.367963279,1,flanker
5329,9,incongruent,0.418113708,1,flanker
5330,9,congruent,0.40144916799999997,1,flanker
5331,9,incongruent,0.38471587399999996,1,flanker
5332,9,incongruent,0.36805319400000003,1,flanker
5333,9,congruent,0.317943148,1,flanker
5334,9,congruent,0.33468844799999997,1,flanker
5335,9,congruent,0.451442244,1,flanker
5336,9,incongruent,0.484831595,1,flanker
5337,9,incongruent,0.418038319,0,flanker
5338,9,congruent,0.384615298,1,flanker
5339,9,incongruent,0.401426961,1,flanker
5340,9,congruent,0.334709188,1,flanker
5341,9,incongruent,0.36796982500000003,1,flanker
5342,9,congruent,0.334626981,1,flanker
5343,9,congruent,0.351379655,1,flanker
5344,9,congruent,0.401380044,1,flanker
5345,9,congruent,0.40143918,0,flanker
5346,9,congruent,0.785121492,1,flanker
5347,9,incongruent,0.40138912800000004,1,flanker
5348,9,congruent,0.351355268,1,flanker
5349,9,incongruent,0.45137236799999997,1,flanker
5350,9,incongruent,0.635015274,1,flanker
5351,9,congruent,0.484793399,1,flanker
5352,9,incongruent,0.46810171700000003,1,flanker
5353,9,incongruent,0.451488403,1,flanker
5354,9,incongruent,0.5181317639999999,1,flanker
5355,9,congruent,0.518098353,1,flanker
5356,9,incongruent,0.418107352,1,flanker
5357,9,incongruent,0.6683649279999999,1,flanker
5358,9,congruent,0.401386696,1,flanker
5359,9,congruent,0.384684527,1,flanker
5360,9,congruent,0.384675474,1,flanker
5361,9,congruent,0.36807711,1,flanker
5362,9,congruent,0.351313522,1,flanker
5363,9,incongruent,0.534890957,1,flanker
5364,9,congruent,0.384775075,1,flanker
5365,9,incongruent,0.5348301010000001,1,flanker
5366,9,congruent,0.317962128,1,flanker
5367,9,incongruent,0.40104625,1,flanker
5368,9,congruent,0.368094584,1,flanker
5369,9,congruent,0.35126122400000004,1,flanker
5370,9,incongruent,0.40142032899999996,1,flanker
5371,9,incongruent,0.368002156,1,flanker
5372,9,incongruent,0.45145388200000003,0,flanker
5373,1,incongruent,0.451400105,1,simon
5374,1,incongruent,0.53488539,1,simon
5375,1,incongruent,0.468089984,1,simon
5376,1,congruent,0.434684681,1,simon
5377,1,congruent,0.384700501,1,simon
5378,1,incongruent,0.43476488799999996,1,simon
5379,1,congruent,0.334695003,1,simon
5380,1,incongruent,0.568297542,1,simon
5381,1,congruent,0.45143252100000003,1,simon
5382,1,congruent,0.384486495,1,simon
5383,1,incongruent,0.36807721099999996,0,simon
5384,1,congruent,0.48476608499999996,1,simon
5385,1,congruent,0.36799548600000004,1,simon
5386,1,incongruent,0.43482840700000003,1,simon
5387,1,incongruent,0.38461922299999995,1,simon
5388,1,congruent,0.384688945,1,simon
5389,1,incongruent,0.31793834600000004,1,simon
5390,1,congruent,0.434705252,1,simon
5391,1,incongruent,0.40134173700000003,1,simon
5392,1,congruent,0.351389141,1,simon
5393,1,incongruent,0.434629171,1,simon
5394,1,incongruent,0.368017257,1,simon
5395,1,congruent,0.46813602,1,simon
5396,1,incongruent,0.434816537,1,simon
5397,1,congruent,0.384660413,1,simon
5398,1,incongruent,0.40141477,1,simon
5399,1,congruent,0.384722205,1,simon
5400,1,congruent,0.43474976800000004,1,simon
5401,1,incongruent,0.48483102100000003,1,simon
5402,1,incongruent,0.468108503,1,simon
5403,1,congruent,0.418089892,1,simon
5404,1,congruent,0.484833733,1,simon
5405,1,congruent,0.384747658,1,simon
5406,1,congruent,0.35134640300000003,1,simon
5407,1,congruent,0.43478152999999997,1,simon
5408,1,congruent,0.401409732,1,simon
5409,1,incongruent,0.41809612900000004,1,simon
5410,1,congruent,0.418120248,1,simon
5411,1,incongruent,0.41803291000000004,1,simon
5412,1,incongruent,0.40134245199999996,1,simon
5413,1,incongruent,0.368024814,1,simon
5414,1,incongruent,0.334666425,1,simon
5415,1,congruent,0.367998105,1,simon
5416,1,incongruent,0.384771448,1,simon
5417,1,incongruent,0.384735985,1,simon
5418,1,incongruent,0.384758661,1,simon
5419,1,incongruent,0.334697175,1,simon
5420,1,incongruent,0.367968417,1,simon
5421,1,congruent,0.33462864999999997,1,simon
5422,1,incongruent,0.36793429099999997,1,simon
5423,1,incongruent,0.451118016,1,simon
5424,1,congruent,0.434881327,1,simon
5425,1,congruent,0.33468264799999997,1,simon
5426,1,congruent,0.384675906,1,simon
5427,1,congruent,0.351346034,1,simon
5428,1,congruent,0.451501989,1,simon
5429,1,congruent,0.351370385,1,simon
5430,1,incongruent,0.468189909,1,simon
5431,1,congruent,0.451474777,1,simon
5432,1,incongruent,0.518171398,1,simon
5433,1,congruent,0.484724894,1,simon
5434,1,incongruent,0.40134444,1,simon
5435,1,congruent,0.468142251,1,simon
5436,1,congruent,0.418117907,1,simon
5437,1,incongruent,0.418025111,1,simon
5438,1,incongruent,0.384690957,1,simon
5439,1,incongruent,0.351459155,1,simon
5440,1,congruent,0.46813986999999996,1,simon
5441,1,incongruent,0.484886822,1,simon
5442,1,incongruent,0.368004014,1,simon
5443,1,incongruent,0.384616205,1,simon
5444,1,incongruent,0.384657826,1,simon
5445,1,congruent,0.384689954,1,simon
5446,1,incongruent,0.418108944,1,simon
5447,1,congruent,0.568251351,1,simon
5448,1,incongruent,0.368084078,1,simon
5449,1,congruent,0.484785606,1,simon
5450,1,incongruent,0.451382488,1,simon
5451,1,congruent,0.468096281,1,simon
5452,1,incongruent,0.41807636000000004,1,simon
5453,1,incongruent,0.48480362000000005,1,simon
5454,1,congruent,0.40143354,1,simon
5455,1,congruent,0.40138820199999997,1,simon
5456,1,incongruent,0.418080659,1,simon
5457,1,incongruent,0.43477655800000004,1,simon
5458,1,incongruent,0.41799633199999997,1,simon
5459,1,congruent,0.451502393,1,simon
5460,1,congruent,0.40143365599999997,1,simon
5461,1,incongruent,0.41817112500000003,1,simon
5462,1,congruent,0.434797059,1,simon
5463,1,congruent,0.80182303,1,simon
5464,1,congruent,0.36804382199999996,1,simon
5465,1,congruent,0.451433216,1,simon
5466,1,congruent,0.418025308,1,simon
5467,1,incongruent,0.38476105,1,simon
5468,1,congruent,0.36801187900000004,1,simon
5469,1,congruent,0.384690209,1,simon
5470,1,congruent,0.351339983,1,simon
5471,1,incongruent,0.484767957,1,simon
5472,1,incongruent,0.31803929900000005,1,simon
5473,1,congruent,0.401443725,1,simon
5474,1,incongruent,0.33477779199999996,0,simon
5475,1,congruent,0.368089632,1,simon
5476,1,incongruent,0.38464763,1,simon
5477,1,congruent,0.31800569100000003,1,simon
5478,1,incongruent,0.468124922,1,simon
5479,1,incongruent,0.384704245,1,simon
5480,1,congruent,0.35099980599999997,1,simon
5481,1,congruent,0.33467088100000003,1,simon
5482,1,incongruent,0.434659467,1,simon
5483,1,congruent,0.351342328,1,simon
5484,1,incongruent,0.434735836,1,simon
5485,1,congruent,0.484833089,1,simon
5486,1,incongruent,0.451485049,1,simon
5487,1,congruent,0.468105494,1,simon
5488,1,congruent,0.31796341,1,simon
5489,1,congruent,0.35137983,1,simon
5490,1,congruent,0.351390305,1,simon
5491,1,congruent,0.28465718199999995,1,simon
5492,1,incongruent,0.40128492899999996,1,simon
5493,1,congruent,0.35121894200000003,0,simon
5494,1,congruent,0.368076924,1,simon
5495,1,congruent,0.317976885,1,simon
5496,1,congruent,0.334702374,1,simon
5497,1,incongruent,0.40139011399999996,1,simon
5498,1,congruent,0.334595304,1,simon
5499,1,congruent,0.401361036,1,simon
5500,1,incongruent,0.45142494299999997,1,simon
5501,1,incongruent,0.46812395199999995,1,simon
5502,1,incongruent,0.38468185499999996,1,simon
5503,1,congruent,0.35140045400000003,1,simon
5504,1,incongruent,0.384660477,1,simon
5505,1,congruent,0.33468783,0,simon
5506,1,incongruent,0.40135800899999996,1,simon
5507,1,congruent,0.351391368,1,simon
5508,1,incongruent,0.31794676299999997,1,simon
5509,1,congruent,0.401313178,1,simon
5510,1,congruent,0.48480848800000004,1,simon
5511,1,incongruent,0.401375409,1,simon
5512,1,congruent,0.368018238,1,simon
5513,1,incongruent,0.418182143,1,simon
5514,1,congruent,0.317926812,1,simon
5515,1,incongruent,0.468172779,1,simon
5516,1,congruent,0.41811581999999997,1,simon
5517,1,incongruent,0.417958198,1,simon
5518,1,incongruent,0.401382038,1,simon
5519,1,congruent,0.46809393899999996,1,simon
5520,1,congruent,0.401436705,1,simon
5521,1,incongruent,0.468068028,1,simon
5522,1,incongruent,0.368039697,1,simon
5523,1,incongruent,0.5682618119999999,1,simon
5524,1,incongruent,0.401425853,1,simon
5525,1,incongruent,0.518168368,1,simon
5526,1,congruent,0.484840729,1,simon
5527,1,incongruent,0.468151445,1,simon
5528,1,incongruent,0.351347421,1,simon
5529,1,congruent,0.401395717,1,simon
5530,1,incongruent,0.351311783,1,simon
5531,1,incongruent,0.351266476,1,simon
5532,1,incongruent,0.43466961600000004,1,simon
5533,1,congruent,0.5014671119999999,1,simon
5534,1,incongruent,0.43457024,1,simon
5535,1,congruent,0.568243991,1,simon
5536,1,incongruent,0.534917155,1,simon
5537,1,incongruent,0.384732344,1,simon
5538,1,congruent,0.401339672,1,simon
5539,1,congruent,0.434822556,1,simon
5540,1,incongruent,0.401464461,1,simon
5541,1,congruent,0.35136734799999997,1,simon
5542,1,incongruent,0.401360076,1,simon
5543,1,incongruent,0.334699831,1,simon
5544,1,incongruent,0.334619807,1,simon
5545,1,congruent,0.317695467,1,simon
5546,1,congruent,0.38459283299999997,1,simon
5547,1,congruent,0.267919873,1,simon
5548,1,incongruent,0.36806880200000003,1,simon
5549,1,congruent,0.351293478,1,simon
5550,1,congruent,0.33467430200000003,1,simon
5551,1,incongruent,0.41806779699999996,1,simon
5552,1,incongruent,0.284596674,1,simon
5553,1,congruent,0.368084715,1,simon
5554,1,incongruent,0.368043115,1,simon
5555,1,congruent,0.401264385,1,simon
5556,1,congruent,0.301377155,1,simon
5557,1,congruent,0.284617341,1,simon
5558,1,incongruent,0.351334975,1,simon
5559,1,incongruent,0.351340482,1,simon
5560,1,congruent,0.301160039,1,simon
5561,1,incongruent,0.401340994,1,simon
5562,1,congruent,0.301276879,1,simon
5563,1,incongruent,0.38471222899999996,1,simon
5564,1,congruent,0.301015682,1,simon
5565,1,congruent,0.334571946,1,simon
5566,1,incongruent,0.36798785900000003,1,simon
5567,1,congruent,0.368008134,1,simon
5568,1,congruent,0.31797501,1,simon
5569,1,incongruent,0.368037579,1,simon
5570,1,incongruent,0.31794416200000003,1,simon
5571,1,incongruent,0.351347238,1,simon
5572,1,congruent,0.41809954800000004,1,simon
5573,1,incongruent,0.43466946300000003,1,simon
5574,1,incongruent,0.368078239,1,simon
5575,1,incongruent,0.467805433,1,simon
5576,1,congruent,0.38476687099999995,1,simon
5577,1,incongruent,0.40144799,1,simon
5578,1,incongruent,0.45150564400000004,1,simon
5579,1,congruent,0.401420427,0,simon
5580,1,congruent,0.418085261,1,simon
5581,1,congruent,0.451352548,1,simon
5582,1,congruent,0.40143719,0,simon
5583,1,incongruent,0.351367591,0,simon
5584,1,congruent,0.5181392610000001,1,simon
5585,1,incongruent,0.401378032,1,simon
5586,1,incongruent,0.334702571,1,simon
5587,1,congruent,0.384604544,1,simon
5588,1,congruent,0.401325759,1,simon
5589,1,congruent,0.351397108,1,simon
5590,1,incongruent,0.334666951,1,simon
5591,1,incongruent,0.334719895,1,simon
5592,1,incongruent,0.384625071,1,simon
5593,1,congruent,0.468181764,1,simon
5594,1,congruent,0.351360083,1,simon
5595,1,incongruent,0.434437531,1,simon
5596,1,incongruent,0.367983054,1,simon
5597,1,congruent,0.33462652200000004,1,simon
5598,1,incongruent,0.318023349,0,simon
5599,1,incongruent,0.484869018,1,simon
5600,1,congruent,0.368100441,1,simon
5601,1,incongruent,0.351344746,1,simon
5602,1,incongruent,0.368041097,1,simon
5603,1,congruent,0.284571287,1,simon
5604,1,congruent,0.368051279,1,simon
5605,1,incongruent,0.368059095,1,simon
5606,1,congruent,0.351346875,1,simon
5607,1,incongruent,0.35138535000000004,0,simon
5608,1,incongruent,0.41806672,1,simon
5609,1,congruent,0.3012586,1,simon
5610,1,congruent,0.36801211699999997,1,simon
5611,1,congruent,0.418101586,1,simon
5612,1,incongruent,0.484803707,1,simon
5613,1,incongruent,0.418057524,1,simon
5614,1,congruent,0.468200254,1,simon
5615,1,congruent,0.368011391,1,simon
5616,1,incongruent,0.751792172,1,simon
5617,1,incongruent,0.434660349,1,simon
5618,1,incongruent,0.40138987600000003,1,simon
5619,1,congruent,0.301282127,1,simon
5620,1,congruent,0.284562349,1,simon
5621,1,incongruent,0.351353847,1,simon
5622,1,congruent,0.401397352,1,simon
5623,1,congruent,0.31797528599999997,1,simon
5624,1,congruent,0.368065584,1,simon
5625,1,congruent,0.451465279,1,simon
5626,1,congruent,0.384768789,1,simon
5627,1,incongruent,0.36800809700000003,1,simon
5628,1,incongruent,0.401352811,1,simon
5629,1,incongruent,0.368061054,1,simon
5630,1,incongruent,0.48480120899999996,1,simon
5631,1,congruent,0.38470138600000003,1,simon
5632,1,incongruent,0.5179998729999999,1,simon
5633,1,incongruent,0.418090106,1,simon
5634,1,incongruent,0.36769289,1,simon
5635,1,congruent,0.284601809,1,simon
5636,1,congruent,0.351351534,1,simon
5637,1,incongruent,0.41817657,1,simon
5638,1,congruent,0.28455314299999995,1,simon
5639,1,congruent,0.351301597,0,simon
5640,1,incongruent,0.40141874,1,simon
5641,1,congruent,0.33466581300000003,1,simon
5642,1,incongruent,0.367997935,1,simon
5643,1,incongruent,0.368024422,1,simon
5644,1,incongruent,0.401301888,1,simon
5645,1,incongruent,0.367983393,1,simon
5646,1,congruent,0.368047611,1,simon
5647,1,congruent,0.351273528,0,simon
5648,1,congruent,0.317863165,1,simon
5649,1,congruent,0.368043624,1,simon
5650,1,incongruent,0.40144416,1,simon
5651,1,congruent,0.41806835200000003,1,simon
5652,1,incongruent,0.35134762399999997,1,simon
5653,1,incongruent,0.41798678499999997,1,simon
5654,1,congruent,0.38468186,1,simon
5655,1,incongruent,0.451437025,1,simon
5656,1,congruent,0.38471385500000005,0,simon
5657,1,congruent,0.334661049,1,simon
5658,1,incongruent,0.434742455,0,simon
5659,1,incongruent,0.45148281300000004,1,simon
5660,1,congruent,0.484839043,1,simon
5661,1,congruent,0.468135986,1,simon
5662,1,congruent,0.317858839,1,simon
5663,1,incongruent,0.5348893769999999,1,simon
5664,1,incongruent,0.401486604,1,simon
5665,1,incongruent,0.351325033,1,simon
5666,1,incongruent,0.351404248,1,simon
5667,1,incongruent,0.384709321,1,simon
5668,1,incongruent,0.367766822,1,simon
5669,1,congruent,0.317939405,1,simon
5670,1,incongruent,0.3512944,1,simon
5671,1,incongruent,0.284630831,1,simon
5672,1,incongruent,0.36802562699999997,1,simon
5673,1,incongruent,0.568280618,1,simon
5674,1,congruent,0.384730011,1,simon
5675,1,incongruent,0.40139035100000003,1,simon
5676,1,congruent,0.351316408,1,simon
5677,1,congruent,0.317941653,1,simon
5678,1,congruent,0.401376101,1,simon
5679,1,congruent,0.35136900200000004,1,simon
5680,1,incongruent,0.434792853,1,simon
5681,1,congruent,0.30132454599999997,1,simon
5682,1,incongruent,0.368000338,1,simon
5683,1,congruent,0.334649109,1,simon
5684,1,incongruent,0.401366224,1,simon
5685,1,incongruent,0.56826365,1,simon
5686,1,incongruent,0.35132507700000004,1,simon
5687,1,congruent,0.384779423,1,simon
5688,1,congruent,0.418078592,1,simon
5689,1,congruent,0.351459107,1,simon
5690,1,congruent,0.351333738,1,simon
5691,1,incongruent,0.418115047,1,simon
5692,1,incongruent,0.384729692,1,simon
5693,1,congruent,0.368071389,1,simon
5694,1,incongruent,0.36803295100000005,1,simon
5695,1,incongruent,0.35112388499999997,0,simon
5696,1,congruent,0.35138948799999997,1,simon
5697,1,congruent,0.518073822,1,simon
5698,1,congruent,0.334617763,1,simon
5699,1,congruent,0.334672075,1,simon
5700,1,congruent,0.301239125,1,simon
5701,1,congruent,0.3847522,1,simon
5702,1,congruent,0.418095254,1,simon
5703,1,incongruent,0.367933382,1,simon
5704,1,incongruent,0.317952134,0,simon
5705,1,congruent,0.401405017,1,simon
5706,1,incongruent,0.434714877,1,simon
5707,1,congruent,0.334721483,1,simon
5708,1,incongruent,0.351305642,1,simon
5709,10,incongruent,0.36800334900000004,1,simon
5710,10,congruent,0.33464834000000004,1,simon
5711,10,congruent,0.31806532499999995,1,simon
5712,10,congruent,0.301215963,1,simon
5713,10,incongruent,0.351281942,1,simon
5714,10,incongruent,0.40135749600000004,1,simon
5715,10,congruent,0.334562549,1,simon
5716,10,congruent,0.368057284,1,simon
5717,10,congruent,0.367773093,1,simon
5718,10,incongruent,0.41802174999999997,1,simon
5719,10,congruent,0.401463887,0,simon
5720,10,incongruent,0.468165464,1,simon
5721,10,incongruent,0.367984358,1,simon
5722,10,incongruent,0.434811125,1,simon
5723,10,congruent,0.451482685,1,simon
5724,10,incongruent,0.36801885399999995,1,simon
5725,10,incongruent,0.46813547699999997,1,simon
5726,10,incongruent,0.418055594,1,simon
5727,10,congruent,0.334708259,1,simon
5728,10,incongruent,0.43483250399999995,1,simon
5729,10,incongruent,0.367911785,1,simon
5730,10,congruent,0.31802910100000004,1,simon
5731,10,congruent,0.368126362,1,simon
5732,10,incongruent,0.5014226350000001,1,simon
5733,10,congruent,0.33471830399999997,1,simon
5734,10,incongruent,0.41809152499999996,1,simon
5735,10,incongruent,0.38460150800000004,1,simon
5736,10,incongruent,0.318021592,1,simon
5737,10,incongruent,0.31801439800000003,1,simon
5738,10,incongruent,0.30118184600000003,1,simon
5739,10,incongruent,0.301167367,1,simon
5740,10,congruent,0.301345029,0,simon
5741,10,congruent,0.41807001000000005,1,simon
5742,10,incongruent,0.434681178,1,simon
5743,10,incongruent,0.28459177199999997,0,simon
5744,10,congruent,0.45143094100000003,1,simon
5745,10,congruent,0.301208278,1,simon
5746,10,incongruent,0.384652875,1,simon
5747,10,congruent,0.368067941,1,simon
5748,10,congruent,0.301236722,1,simon
5749,10,incongruent,0.418054353,1,simon
5750,10,congruent,0.5514802839999999,1,simon
5751,10,incongruent,0.40135672099999997,1,simon
5752,10,incongruent,0.40146588000000005,1,simon
5753,10,incongruent,0.35140338000000004,1,simon
5754,10,congruent,0.53480371,1,simon
5755,10,congruent,0.434888132,1,simon
5756,10,congruent,0.334631717,1,simon
5757,10,congruent,0.33470372800000003,1,simon
5758,10,congruent,0.334614514,1,simon
5759,10,congruent,0.401471743,1,simon
5760,10,congruent,0.35129580099999996,1,simon
5761,10,incongruent,0.41813481,1,simon
5762,10,incongruent,0.36798127399999997,1,simon
5763,10,congruent,0.35129262099999997,1,simon
5764,10,congruent,0.318000089,1,simon
5765,10,congruent,0.43481430899999995,1,simon
5766,10,congruent,0.401489404,1,simon
5767,10,congruent,0.384748602,1,simon
5768,10,congruent,0.43487164100000003,1,simon
5769,10,incongruent,0.518127388,1,simon
5770,10,congruent,0.418142546,1,simon
5771,10,congruent,0.36805417999999995,1,simon
5772,10,congruent,0.401447989,1,simon
5773,10,incongruent,0.468201835,1,simon
5774,10,incongruent,0.43483214600000003,1,simon
5775,10,congruent,0.6349715109999999,1,simon
5776,10,congruent,0.468155579,1,simon
5777,10,congruent,0.45143060500000004,1,simon
5778,10,incongruent,0.451422792,1,simon
5779,10,incongruent,0.384667219,1,simon
5780,10,incongruent,0.368020709,1,simon
5781,10,congruent,0.501491714,1,simon
5782,10,incongruent,0.351327989,1,simon
5783,10,incongruent,0.43476580000000004,1,simon
5784,10,congruent,0.368033236,1,simon
5785,10,incongruent,0.317918558,1,simon
5786,10,incongruent,0.351387667,1,simon
5787,10,incongruent,0.434786779,1,simon
5788,10,incongruent,0.384755025,1,simon
5789,10,incongruent,0.41774888099999996,1,simon
5790,10,congruent,0.368038247,0,simon
5791,10,congruent,0.434822257,1,simon
5792,10,congruent,0.334662099,1,simon
5793,10,incongruent,0.418093544,1,simon
5794,10,incongruent,0.384645477,1,simon
5795,10,congruent,0.351399537,1,simon
5796,10,incongruent,0.48482302600000005,1,simon
5797,10,congruent,0.368073468,1,simon
5798,10,incongruent,0.368058405,1,simon
5799,10,incongruent,0.368012006,1,simon
5800,10,congruent,0.301262228,1,simon
5801,10,incongruent,0.418092591,1,simon
5802,10,incongruent,0.418057252,1,simon
5803,10,incongruent,0.351328395,1,simon
5804,10,congruent,0.534886823,1,simon
5805,10,congruent,0.31798345499999997,1,simon
5806,10,incongruent,0.45156714899999995,1,simon
5807,10,incongruent,0.351041267,1,simon
5808,10,congruent,0.301328388,1,simon
5809,10,incongruent,0.317897395,0,simon
5810,10,congruent,0.451357705,0,simon
5811,10,incongruent,0.55155851,1,simon
5812,10,congruent,0.484853302,1,simon
5813,10,incongruent,0.45140903200000004,1,simon
5814,10,incongruent,0.418093158,1,simon
5815,10,congruent,0.451480931,1,simon
5816,10,congruent,0.367974267,1,simon
5817,10,congruent,0.26797726,1,simon
5818,10,incongruent,0.434819931,1,simon
5819,10,congruent,0.36803187000000004,1,simon
5820,10,congruent,0.36796630199999997,1,simon
5821,10,congruent,0.584920702,1,simon
5822,10,congruent,0.351373905,1,simon
5823,10,incongruent,0.45156131699999996,1,simon
5824,10,incongruent,0.401303489,1,simon
5825,10,incongruent,0.31797251899999995,0,simon
5826,10,incongruent,0.384715664,1,simon
5827,10,incongruent,0.351356643,1,simon
5828,10,congruent,0.434698427,1,simon
5829,10,incongruent,0.38468109399999995,1,simon
5830,10,congruent,0.368135284,1,simon
5831,10,congruent,0.38463841000000004,1,simon
5832,10,incongruent,0.351328853,1,simon
5833,10,incongruent,0.35125085,1,simon
5834,10,congruent,0.351356413,1,simon
5835,10,congruent,0.35137897500000004,1,simon
5836,10,congruent,0.284601196,1,simon
5837,10,incongruent,0.451418461,1,simon
5838,10,congruent,0.48481815,1,simon
5839,10,incongruent,0.31803198,1,simon
5840,10,congruent,0.368086436,1,simon
5841,10,congruent,0.36802759500000004,1,simon
5842,10,congruent,0.434727017,1,simon
5843,10,incongruent,0.334701841,0,simon
5844,10,congruent,0.351355921,1,simon
5845,10,incongruent,0.43473845,1,simon
5846,10,incongruent,0.351358476,1,simon
5847,10,congruent,0.451440566,1,simon
5848,10,incongruent,0.368054969,1,simon
5849,10,congruent,0.33432355,1,simon
5850,10,congruent,0.368113222,1,simon
5851,10,congruent,0.318033683,1,simon
5852,10,congruent,0.367917771,1,simon
5853,10,incongruent,0.41814867299999997,1,simon
5854,10,incongruent,0.43481557600000004,1,simon
5855,10,incongruent,0.334703822,1,simon
5856,10,congruent,0.368057262,1,simon
5857,10,incongruent,0.418087397,1,simon
5858,10,incongruent,0.418153239,1,simon
5859,10,incongruent,0.401432462,1,simon
5860,10,congruent,0.384682304,1,simon
5861,10,congruent,0.33470194,1,simon
5862,10,congruent,0.351317427,1,simon
5863,10,incongruent,0.468183313,1,simon
5864,10,incongruent,0.401107635,1,simon
5865,10,congruent,0.351357506,0,simon
5866,10,incongruent,0.40135097200000003,1,simon
5867,10,incongruent,0.43479700000000004,1,simon
5868,10,congruent,0.367987508,1,simon
5869,10,incongruent,0.367971374,1,simon
5870,10,congruent,0.484817524,1,simon
5871,10,incongruent,0.501547453,1,simon
5872,10,incongruent,0.401350068,1,simon
5873,10,congruent,0.434784026,1,simon
5874,10,incongruent,0.401443799,1,simon
5875,10,congruent,0.40137530600000004,0,simon
5876,10,congruent,0.36809121,1,simon
5877,10,incongruent,0.685023188,1,simon
5878,10,incongruent,0.351303158,1,simon
5879,10,incongruent,0.367931516,1,simon
5880,10,congruent,0.48483506899999995,1,simon
5881,10,incongruent,0.368002337,1,simon
5882,10,incongruent,0.401321119,1,simon
5883,10,incongruent,0.384720585,1,simon
5884,10,congruent,0.418071452,1,simon
5885,10,incongruent,0.368028454,1,simon
5886,10,incongruent,0.401476365,1,simon
5887,10,congruent,0.368140215,1,simon
5888,10,congruent,0.334650134,1,simon
5889,10,incongruent,0.434831796,1,simon
5890,10,incongruent,0.50149953,1,simon
5891,10,congruent,0.618310245,1,simon
5892,10,congruent,0.318000995,1,simon
5893,10,incongruent,0.418101286,1,simon
5894,10,congruent,0.301294334,1,simon
5895,10,incongruent,0.367938286,1,simon
5896,10,incongruent,0.33477621799999996,1,simon
5897,10,incongruent,0.28463377700000003,1,simon
5898,10,congruent,0.351313099,1,simon
5899,10,congruent,0.31801529900000003,1,simon
5900,10,incongruent,0.401379859,1,simon
5901,10,congruent,0.384699,1,simon
