"subject","task","block","trial","congruency","acc","rt"
"160","stroop",16,2,"incongruent",1,1.261108
"160","stroop",16,3,"congruent",1,1.559082
"160","stroop",16,4,"incongruent",1,1.067139
"160","stroop",16,5,"congruent",1,0.6520996
"160","stroop",16,6,"incongruent",1,0.897583
"160","stroop",16,7,"incongruent",1,0.588501
"160","stroop",16,8,"congruent",1,0.8480225
"160","stroop",16,9,"incongruent",1,0.960083
"160","stroop",16,10,"incongruent",1,0.8171387
"160","stroop",16,11,"congruent",1,0.6651611
"160","stroop",16,12,"incongruent",1,1.076782
"160","stroop",0,1,"congruent",1,1.382813
"160","stroop",0,2,"incongruent",1,1.13623
"160","stroop",0,3,"congruent",1,1.449707
"160","stroop",0,4,"incongruent",1,1.270752
"160","stroop",0,5,"incongruent",1,1.39502
"160","stroop",0,6,"congruent",1,1.028564
"160","stroop",0,7,"congruent",1,0.7661133
"160","stroop",0,8,"congruent",1,0.7738037
"160","stroop",0,9,"incongruent",1,1.372925
"160","stroop",0,10,"congruent",1,1.098999
"160","stroop",0,11,"congruent",1,0.4257813
"160","stroop",0,12,"incongruent",1,1.195068
"160","stroop",1,1,"congruent",1,1.266724
"160","stroop",1,2,"incongruent",1,1.116821
"160","stroop",1,3,"incongruent",1,0.9891357
"160","stroop",1,4,"congruent",1,1.510254
"160","stroop",1,5,"incongruent",1,0.8881836
"160","stroop",1,6,"incongruent",1,1.000488
"160","stroop",1,7,"incongruent",1,1.427856
"160","stroop",1,8,"congruent",1,0.8876953
"160","stroop",1,9,"congruent",1,0.6464844
"160","stroop",1,10,"incongruent",1,1.133911
"160","stroop",1,11,"congruent",1,0.7045898
"160","stroop",1,12,"incongruent",1,1.000977
"160","stroop",2,1,"congruent",1,1.258423
"160","stroop",2,2,"incongruent",1,1.010742
"160","stroop",2,3,"congruent",1,0.7169189
"160","stroop",2,4,"incongruent",1,0.8770752
"160","stroop",2,5,"congruent",1,0.4700928
"160","stroop",2,6,"congruent",1,1.328369
"160","stroop",2,7,"incongruent",1,0.9425049
"160","stroop",2,8,"incongruent",1,1.035889
"160","stroop",2,9,"congruent",1,0.8758545
"160","stroop",2,10,"congruent",1,1.610229
"160","stroop",2,11,"congruent",1,0.6676025
"160","stroop",2,12,"incongruent",1,1.045532
"160","stroop",3,1,"congruent",1,1.050903
"160","stroop",3,2,"congruent",1,0.7131348
"160","stroop",3,3,"incongruent",1,1.013672
"160","stroop",3,5,"incongruent",1,1.301025
"160","stroop",3,6,"incongruent",1,1.225098
"160","stroop",3,7,"congruent",1,0.9995117
"160","stroop",3,8,"congruent",1,0.7581787
"160","stroop",3,9,"congruent",1,0.6938477
"160","stroop",3,10,"congruent",1,0.7382813
"160","stroop",3,11,"incongruent",1,0.7438965
"160","stroop",3,12,"congruent",1,0.7088623
"160","stroop",4,1,"congruent",1,0.7023926
"160","stroop",4,2,"congruent",1,0.6486816
"160","stroop",4,3,"congruent",1,0.5574951
"160","stroop",4,4,"congruent",1,0.5700684
"160","stroop",4,5,"incongruent",1,0.8787842
"160","stroop",4,6,"congruent",1,0.9776611
"160","stroop",4,7,"congruent",1,0.6436768
"160","stroop",4,8,"congruent",1,0.9819336
"160","stroop",4,9,"incongruent",1,0.7683105
"160","stroop",4,10,"congruent",1,0.6141357
"160","stroop",4,11,"congruent",1,0.6697998
"160","stroop",4,12,"congruent",1,0.7133789
"160","stroop",5,1,"incongruent",1,1.275757
"160","stroop",5,2,"incongruent",1,1.203491
"160","stroop",5,3,"congruent",0,0.935791
"160","stroop",5,4,"incongruent",1,1.483276
"160","stroop",5,5,"incongruent",1,1.301392
"160","stroop",5,6,"congruent",1,1.290283
"160","stroop",5,7,"incongruent",1,1.301636
"160","stroop",5,8,"incongruent",1,1.094238
"160","stroop",5,9,"incongruent",1,1.403564
"160","stroop",5,10,"congruent",1,1.24353
"160","stroop",5,11,"incongruent",1,1.342041
"160","stroop",5,12,"congruent",1,1.391846
"160","stroop",6,1,"incongruent",1,0.8122559
"160","stroop",6,2,"incongruent",1,1.053223
"160","stroop",6,3,"incongruent",1,1.026489
"160","stroop",6,4,"congruent",1,0.7175293
"160","stroop",6,5,"congruent",1,0.6462402
"160","stroop",6,6,"incongruent",1,1.255371
"160","stroop",6,7,"incongruent",1,0.8358154
"160","stroop",6,8,"congruent",1,1.88501
"160","stroop",6,9,"congruent",1,0.6502686
"160","stroop",6,10,"congruent",1,0.7991943
"160","stroop",6,11,"incongruent",1,1.120361
"160","stroop",7,1,"incongruent",1,0.975708
"160","stroop",7,2,"incongruent",1,1.2323
"160","stroop",7,3,"incongruent",1,0.807251
"160","stroop",7,4,"congruent",1,0.9462891
"160","stroop",7,5,"incongruent",1,0.8546143
"160","stroop",7,6,"congruent",1,0.5704346
"160","stroop",7,7,"congruent",1,1.222168
"160","stroop",7,8,"congruent",1,0.6427002
"160","stroop",7,9,"incongruent",1,1.271606
"160","stroop",7,10,"congruent",1,0.7989502
"160","stroop",7,11,"incongruent",1,0.8796387
"160","stroop",7,12,"incongruent",1,1.294556
"160","stroop",8,1,"incongruent",1,0.8520508
"160","stroop",8,2,"incongruent",1,0.7572021
"160","stroop",8,3,"congruent",1,0.7260742
"160","stroop",8,4,"congruent",1,0.6672363
"160","stroop",8,5,"congruent",1,0.8422852
"160","stroop",8,6,"congruent",1,0.4743652
"160","stroop",8,7,"congruent",1,0.5480957
"160","stroop",8,8,"incongruent",1,0.9035645
"160","stroop",8,9,"incongruent",1,1.096436
"160","stroop",8,10,"incongruent",1,1.104736
"160","stroop",8,11,"congruent",1,0.4356689
"160","stroop",8,12,"congruent",1,0.6594238
"160","stroop",9,1,"congruent",1,0.8049316
"160","stroop",9,2,"incongruent",1,1.061646
"160","stroop",9,3,"incongruent",1,0.7508545
"160","stroop",9,4,"incongruent",1,0.5762939
"160","stroop",9,5,"congruent",1,0.7275391
"160","stroop",9,6,"incongruent",1,1.154541
"160","stroop",9,7,"congruent",1,0.7408447
"160","stroop",9,8,"congruent",1,0.6390381
"160","stroop",9,9,"congruent",1,0.6220703
"160","stroop",9,10,"incongruent",1,1.352173
"160","stroop",9,11,"congruent",1,0.7734375
"160","stroop",9,12,"incongruent",1,1.101929
"160","stroop",10,1,"incongruent",1,0.9799805
"160","stroop",10,2,"congruent",1,0.4918213
"160","stroop",10,3,"incongruent",1,0.6463623
"160","stroop",10,4,"incongruent",1,0.5788574
"160","stroop",10,5,"incongruent",1,0.9174805
"160","stroop",10,6,"incongruent",1,1.141968
"160","stroop",10,7,"congruent",1,0.864502
"160","stroop",10,8,"congruent",1,0.4888916
"160","stroop",10,9,"incongruent",1,1.287231
"160","stroop",10,10,"incongruent",1,0.9005127
"160","stroop",10,11,"congruent",1,0.6723633
"160","stroop",10,12,"incongruent",1,0.8430176
"160","stroop",11,1,"congruent",1,0.5748291
"160","stroop",11,2,"congruent",1,0.7667236
"160","stroop",11,3,"incongruent",1,0.4438477
"160","stroop",11,4,"congruent",1,0.7609863
"160","stroop",11,5,"congruent",1,0.8049316
"160","stroop",11,6,"congruent",1,0.6567383
"160","stroop",11,7,"incongruent",1,1.02063
"160","stroop",11,8,"congruent",1,0.7353516
"160","stroop",11,9,"incongruent",1,1.074951
"160","stroop",11,10,"congruent",1,0.6669922
"160","stroop",11,11,"incongruent",1,1.375122
"160","stroop",11,12,"incongruent",1,1.159424
"160","stroop",12,1,"congruent",1,1.046143
"160","stroop",12,2,"congruent",1,0.541626
"160","stroop",12,3,"congruent",1,1.025879
"160","stroop",12,4,"congruent",1,0.5163574
"160","stroop",12,5,"congruent",1,0.7443848
"160","stroop",12,6,"incongruent",1,0.9561768
"160","stroop",12,7,"incongruent",1,0.6993408
"160","stroop",12,8,"incongruent",1,0.9172363
"160","stroop",12,9,"congruent",1,0.7493896
"160","stroop",12,10,"incongruent",1,0.8979492
"160","stroop",12,11,"incongruent",1,0.861084
"160","stroop",12,12,"incongruent",1,0.6094971
"160","stroop",13,1,"congruent",1,0.6809082
"160","stroop",13,2,"incongruent",1,0.8206787
"160","stroop",13,3,"incongruent",1,0.7854004
"160","stroop",13,4,"congruent",1,0.5621338
"160","stroop",13,5,"congruent",1,0.5427246
"160","stroop",13,6,"congruent",1,0.5358887
"160","stroop",13,7,"incongruent",1,0.8955078
"160","stroop",13,8,"incongruent",1,1.000977
"160","stroop",13,9,"congruent",1,0.9333496
"160","stroop",13,10,"incongruent",1,0.8156738
"160","stroop",13,11,"incongruent",1,0.704834
"160","stroop",13,12,"congruent",1,0.9436035
"160","stroop",14,1,"congruent",1,0.7316895
"160","stroop",14,2,"congruent",1,0.6315918
"160","stroop",14,3,"incongruent",1,1.234131
"160","stroop",14,4,"incongruent",1,0.6757813
"160","stroop",14,5,"incongruent",1,0.9624023
"160","stroop",14,6,"congruent",1,0.5627441
"160","stroop",14,7,"congruent",1,0.8447266
"160","stroop",14,8,"congruent",1,1.500488
"160","stroop",14,9,"incongruent",1,1.12793
"160","stroop",14,10,"congruent",1,0.7670898
"160","stroop",14,11,"incongruent",1,1.114502
"160","stroop",14,12,"congruent",1,1.090088
"160","stroop",15,1,"congruent",1,1.415039
"160","stroop",15,2,"incongruent",1,0.8916016
"160","stroop",15,3,"congruent",1,0.7661133
"160","stroop",15,4,"congruent",1,0.692627
"160","stroop",15,5,"incongruent",1,1.320313
"160","stroop",15,6,"congruent",1,0.9345703
"160","stroop",15,7,"incongruent",1,1.126465
"160","stroop",15,8,"incongruent",1,1.399414
"160","stroop",15,9,"congruent",1,0.7983398
"160","stroop",15,10,"incongruent",1,0.8095703
"160","stroop",15,11,"incongruent",1,1.10498
"160","stroop",15,12,"congruent",1,0.5253906
"160","stroop",16,1,"incongruent",1,1.365479
"160","stroop",16,2,"congruent",1,0.704834
"160","stroop",16,3,"incongruent",1,1.774658
"160","stroop",16,4,"congruent",1,0.7685547
"160","stroop",16,5,"congruent",1,1.092041
"160","stroop",16,6,"congruent",1,1.07959
"160","stroop",16,7,"incongruent",1,1.182861
"160","stroop",16,8,"incongruent",1,0.7148438
"160","stroop",16,9,"congruent",1,0.6860352
"160","stroop",16,10,"incongruent",1,1.075439
"160","stroop",16,11,"congruent",1,0.7912598
"160","stroop",16,12,"incongruent",1,1.197998
"160","stroop",17,1,"incongruent",1,1.140869
"160","stroop",17,2,"incongruent",1,0.7502441
"160","stroop",17,3,"incongruent",1,0.8408203
"160","stroop",17,4,"congruent",1,0.7351074
"160","stroop",17,5,"incongruent",1,1.112305
"160","stroop",17,6,"congruent",1,0.6547852
"160","stroop",17,7,"congruent",1,0.4919434
"160","stroop",17,8,"congruent",1,0.402832
"160","stroop",17,9,"incongruent",1,1.083984
"160","stroop",17,10,"congruent",1,0.9238281
"160","stroop",17,11,"congruent",1,0.862793
"160","stroop",17,12,"congruent",1,0.541748
"160","stroop",18,1,"incongruent",1,0.9443359
"160","stroop",18,2,"incongruent",1,1.126465
"160","stroop",18,3,"incongruent",1,0.7409668
"160","stroop",18,4,"congruent",1,0.4819336
"160","stroop",18,5,"incongruent",1,0.9069824
"160","stroop",18,6,"incongruent",1,0.9592285
"160","stroop",18,7,"incongruent",1,0.9135742
"160","stroop",18,8,"incongruent",1,1.092041
"160","stroop",18,9,"incongruent",1,0.7817383
"160","stroop",18,10,"incongruent",1,0.890625
"160","stroop",18,11,"congruent",1,0.8508301
"160","stroop",18,12,"congruent",1,1.083008
"160","stroop",19,2,"incongruent",1,0.848877
"160","stroop",19,3,"incongruent",1,0.8798828
"160","stroop",19,4,"congruent",1,0.7197266
"160","stroop",19,5,"incongruent",1,0.9758301
"160","stroop",19,6,"incongruent",1,1.155273
"160","stroop",19,7,"congruent",1,0.9760742
"160","stroop",19,8,"incongruent",1,0.9331055
"160","stroop",19,9,"congruent",1,0.6733398
"160","stroop",19,10,"incongruent",1,0.9953613
"160","stroop",19,11,"incongruent",1,1.43335
"160","stroop",19,12,"congruent",1,0.9462891
"21","stroop",1,4,"incongruent",1,2.268005
"21","stroop",1,8,"incongruent",0,1.867981
"21","stroop",1,9,"incongruent",1,1.897034
"21","stroop",1,10,"congruent",0,2.966003
"21","stroop",1,11,"incongruent",1,0.8380127
"21","stroop",2,1,"incongruent",1,1.149963
"21","stroop",2,2,"incongruent",1,1.961975
"21","stroop",2,3,"incongruent",1,1.900024
"21","stroop",2,4,"congruent",1,1.375977
"21","stroop",2,5,"congruent",1,1.680969
"21","stroop",2,6,"incongruent",1,1.861023
"21","stroop",2,7,"congruent",0,1.017029
"21","stroop",2,8,"congruent",1,1.215027
"21","stroop",2,10,"congruent",1,0.5980225
"21","stroop",2,11,"incongruent",1,1.442017
"21","stroop",2,12,"incongruent",1,1.357971
"21","stroop",3,1,"congruent",1,1.19397
"21","stroop",3,2,"congruent",1,1.427002
"21","stroop",3,3,"incongruent",1,1.377014
"21","stroop",3,4,"incongruent",1,2.720032
"21","stroop",3,7,"incongruent",1,1.776001
"21","stroop",3,8,"congruent",1,1.679993
"21","stroop",3,9,"incongruent",1,1.317017
"21","stroop",3,11,"incongruent",1,1.130005
"21","stroop",3,12,"incongruent",1,1.283997
"21","stroop",4,1,"incongruent",1,1.721985
"21","stroop",4,2,"congruent",1,2.106995
"21","stroop",4,3,"congruent",1,1.560974
"21","stroop",4,4,"incongruent",1,1.509033
"21","stroop",4,5,"incongruent",1,1.335999
"21","stroop",4,6,"incongruent",1,2.317993
"21","stroop",4,8,"congruent",1,2.078003
"21","stroop",4,9,"incongruent",1,2.990967
"21","stroop",4,10,"congruent",1,2.476074
"21","stroop",4,11,"congruent",1,1.916992
"21","stroop",4,12,"congruent",1,1.713989
"21","stroop",5,1,"congruent",1,1.462036
"21","stroop",5,2,"incongruent",1,1.833984
"21","stroop",5,3,"congruent",1,1.445923
"21","stroop",5,4,"congruent",1,2.419067
"21","stroop",5,5,"incongruent",1,1.178955
"21","stroop",5,6,"congruent",1,1.025024
"21","stroop",5,7,"congruent",1,1.307983
"21","stroop",5,8,"incongruent",1,1.292969
"21","stroop",5,9,"incongruent",1,1.041992
"21","stroop",5,10,"incongruent",1,2.236084
"21","stroop",5,11,"congruent",1,1.406006
"21","stroop",5,12,"congruent",1,1.049072
"21","stroop",6,1,"incongruent",1,1.932983
"21","stroop",6,2,"congruent",1,1.157959
"21","stroop",6,3,"congruent",1,0.7089844
"21","stroop",6,4,"congruent",1,0.802002
"21","stroop",6,5,"incongruent",1,1.303101
"21","stroop",6,7,"congruent",1,1.050049
"21","stroop",6,8,"congruent",1,1.039917
"21","stroop",6,9,"incongruent",1,1.165894
"21","stroop",6,10,"congruent",1,1.038086
"21","stroop",6,11,"incongruent",1,2.067993
"21","stroop",6,12,"congruent",1,1.161011
"21","stroop",7,1,"congruent",1,1.166992
"21","stroop",7,2,"congruent",1,2.217041
"21","stroop",7,3,"incongruent",1,2.02002
"21","stroop",7,4,"incongruent",1,1.536987
"21","stroop",7,5,"incongruent",1,1.527954
"21","stroop",7,6,"congruent",1,1.304932
"21","stroop",7,7,"congruent",1,1.275024
"21","stroop",7,8,"incongruent",1,1.050049
"21","stroop",7,9,"incongruent",1,1.966064
"21","stroop",7,10,"incongruent",0,0.5
"21","stroop",7,11,"incongruent",1,1.067017
"21","stroop",7,12,"incongruent",1,1.574951
"21","stroop",8,1,"incongruent",1,1.655029
"21","stroop",8,2,"incongruent",1,1.437988
"21","stroop",8,3,"incongruent",1,1.350098
"21","stroop",8,4,"congruent",1,1.166992
"21","stroop",8,5,"incongruent",1,1.185059
"21","stroop",8,6,"incongruent",1,1.181885
"21","stroop",8,7,"incongruent",1,1.322021
"21","stroop",8,8,"incongruent",1,2.525146
"21","stroop",8,9,"congruent",1,0.605957
"21","stroop",8,10,"congruent",1,1.088867
"21","stroop",8,11,"congruent",1,1.189941
"21","stroop",8,12,"congruent",1,1.236084
"21","stroop",9,1,"incongruent",1,1.431885
"21","stroop",9,2,"incongruent",1,1.472168
"21","stroop",9,3,"congruent",1,1.192871
"21","stroop",9,4,"incongruent",1,1.312988
"21","stroop",9,5,"incongruent",1,1.207031
"21","stroop",9,6,"congruent",1,1.166016
"21","stroop",9,7,"congruent",1,1.043945
"21","stroop",9,8,"congruent",1,1.093994
"21","stroop",9,9,"congruent",1,0.8630371
"21","stroop",9,10,"incongruent",1,1.10083
"21","stroop",9,11,"congruent",1,0.902832
"21","stroop",9,12,"incongruent",1,1.596924
"21","stroop",10,1,"incongruent",1,1.950195
"21","stroop",10,2,"incongruent",1,1.47998
"21","stroop",10,3,"incongruent",1,1.199951
"21","stroop",10,4,"incongruent",1,1.203125
"21","stroop",10,5,"incongruent",1,1.220947
"21","stroop",10,6,"congruent",1,1.598877
"21","stroop",10,7,"congruent",1,1.083984
"21","stroop",10,9,"incongruent",1,1.398926
"21","stroop",10,10,"congruent",1,1.180908
"21","stroop",10,11,"congruent",1,0.9221191
"21","stroop",10,12,"congruent",1,0.9519043
"21","stroop",11,1,"incongruent",1,1.951172
"21","stroop",11,2,"congruent",1,1.501953
"21","stroop",11,3,"congruent",1,1.058838
"21","stroop",11,4,"congruent",1,1.057861
"21","stroop",11,5,"incongruent",1,1.300781
"21","stroop",11,6,"congruent",1,1.197021
"21","stroop",11,7,"incongruent",1,1.158203
"21","stroop",11,8,"incongruent",1,1.452881
"21","stroop",11,9,"congruent",1,1.032959
"21","stroop",11,10,"congruent",1,0.9140625
"21","stroop",11,11,"incongruent",1,1.050049
"21","stroop",11,12,"incongruent",1,1.579102
"21","stroop",12,1,"incongruent",1,1.687988
"21","stroop",12,2,"congruent",1,1.294922
"21","stroop",12,3,"congruent",1,0.9030762
"21","stroop",12,4,"incongruent",1,1.988037
"21","stroop",12,6,"incongruent",1,0.2768555
"21","stroop",12,7,"incongruent",1,1.032959
"21","stroop",12,8,"incongruent",1,0.9221191
"21","stroop",12,9,"incongruent",1,1.209961
"21","stroop",12,10,"congruent",1,1.204102
"21","stroop",12,11,"incongruent",1,1.050049
"21","stroop",12,12,"congruent",1,1.605957
"21","stroop",13,1,"incongruent",1,1.163086
"21","stroop",13,2,"congruent",1,0.8359375
"21","stroop",13,3,"congruent",1,1.062988
"21","stroop",13,4,"congruent",1,1.288086
"21","stroop",13,5,"congruent",1,0.822998
"21","stroop",13,6,"incongruent",1,1.261963
"21","stroop",13,7,"incongruent",1,0.9489746
"21","stroop",13,8,"incongruent",1,1.918945
"21","stroop",13,9,"congruent",1,1.538086
"21","stroop",13,10,"congruent",1,1.302002
"21","stroop",13,11,"congruent",1,1.167969
"21","stroop",13,12,"congruent",1,1.320068
"21","stroop",14,1,"congruent",1,1.00293
"21","stroop",14,2,"congruent",1,1.062012
"21","stroop",14,3,"congruent",1,1.054932
"21","stroop",14,4,"congruent",1,1.031006
"21","stroop",14,5,"congruent",1,2
"21","stroop",14,6,"congruent",1,1.386963
"21","stroop",14,7,"congruent",1,1.184082
"21","stroop",14,8,"incongruent",1,2.322998
"21","stroop",14,9,"congruent",1,1.404785
"21","stroop",14,10,"incongruent",1,1.394043
"21","stroop",14,11,"congruent",1,0.9870605
"21","stroop",14,12,"incongruent",0,2.003906
"21","stroop",15,1,"incongruent",1,2.175049
"21","stroop",15,2,"congruent",1,1.528809
"21","stroop",15,3,"congruent",1,1.177002
"21","stroop",15,4,"incongruent",1,1.948975
"21","stroop",15,5,"congruent",1,1.156006
"21","stroop",15,6,"incongruent",1,2.171875
"21","stroop",15,7,"incongruent",1,1.363037
"21","stroop",15,8,"incongruent",1,1.317139
"21","stroop",15,9,"congruent",1,2.072021
"21","stroop",15,10,"congruent",1,1.268066
"21","stroop",15,11,"incongruent",1,2.243164
"21","stroop",15,12,"congruent",1,1.407959
"21","stroop",16,1,"incongruent",1,1.699951
"21","stroop",16,2,"incongruent",1,1.595947
"21","stroop",16,3,"incongruent",1,1.585938
"21","stroop",16,4,"congruent",1,1.310059
"21","stroop",16,5,"incongruent",1,1.302002
"21","stroop",16,6,"incongruent",1,1.9729
"21","stroop",16,7,"incongruent",1,1.637939
"21","stroop",16,8,"incongruent",1,1.339111
"21","stroop",16,9,"incongruent",1,2.957031
"21","stroop",16,10,"congruent",1,2.048828
"21","stroop",16,11,"incongruent",1,1.164795
"21","stroop",16,12,"incongruent",1,1.954834
"21","stroop",0,1,"incongruent",1,1.468994
"21","stroop",0,2,"incongruent",1,1.659912
"21","stroop",0,3,"incongruent",1,1.305908
"21","stroop",0,4,"incongruent",1,1.3479
"21","stroop",0,5,"congruent",1,0.9650879
"21","stroop",0,6,"incongruent",1,2.020996
"21","stroop",0,7,"incongruent",1,1.803955
"21","stroop",0,8,"congruent",1,2.526123
"21","stroop",0,9,"incongruent",1,1.818115
"21","stroop",0,10,"incongruent",1,1.659912
"21","stroop",0,11,"congruent",1,1.60791
"21","stroop",0,12,"incongruent",1,1.307861
"21","stroop",1,1,"incongruent",1,1.822998
"21","stroop",1,2,"congruent",1,1.312988
"21","stroop",1,3,"congruent",1,1.371826
"21","stroop",1,4,"incongruent",1,1.569092
"21","stroop",1,5,"congruent",1,1.035889
"21","stroop",1,6,"incongruent",0,1.590088
"21","stroop",1,7,"congruent",1,2.659912
"21","stroop",1,9,"congruent",1,1.262939
"21","stroop",1,10,"congruent",1,1.805176
"21","stroop",1,11,"incongruent",1,1.192139
"21","stroop",1,12,"congruent",1,2.965088
"21","stroop",2,1,"incongruent",1,1.76709
"21","stroop",2,2,"congruent",1,1.52002
"21","stroop",2,3,"incongruent",1,1.443359
"21","stroop",2,4,"congruent",1,1.176758
"21","stroop",2,5,"incongruent",1,1.047852
"21","stroop",2,6,"congruent",1,1.21875
"21","stroop",2,7,"incongruent",1,1.334961
"21","stroop",2,8,"congruent",1,1.198242
"21","stroop",2,9,"incongruent",1,1.617676
"21","stroop",2,10,"incongruent",1,1.436035
"21","stroop",2,11,"incongruent",1,1.718262
"21","stroop",2,12,"congruent",1,1.109863
"21","stroop",3,1,"congruent",1,1.711914
"21","stroop",3,2,"congruent",1,1.176758
"21","stroop",3,3,"incongruent",1,1.428223
"21","stroop",3,4,"incongruent",1,1.846191
"21","stroop",3,5,"incongruent",1,2.010742
"21","stroop",3,6,"congruent",1,2.214844
"21","stroop",3,7,"congruent",1,1.414063
"21","stroop",3,8,"congruent",1,1.166992
"21","stroop",3,9,"congruent",1,1.14209
"21","stroop",3,10,"incongruent",1,2.07959
"21","stroop",3,11,"incongruent",1,2.323242
"21","stroop",3,12,"incongruent",1,2.445313
"21","stroop",4,2,"incongruent",1,1.221191
"21","stroop",4,3,"incongruent",1,1.975586
"21","stroop",4,4,"incongruent",1,1.319824
"21","stroop",4,5,"incongruent",1,1.760254
"21","stroop",4,6,"incongruent",1,1.231934
"21","stroop",4,7,"incongruent",1,1.452148
"21","stroop",4,8,"incongruent",1,1.584961
"21","stroop",4,9,"congruent",1,1.702637
"21","stroop",4,10,"congruent",1,1.717285
"21","stroop",4,11,"incongruent",1,1.036133
"21","stroop",4,12,"congruent",1,1.061035
"21","stroop",5,1,"incongruent",1,1.736328
"21","stroop",5,2,"incongruent",1,1.46875
"21","stroop",5,3,"congruent",1,0.9228516
"21","stroop",5,4,"incongruent",1,1.594238
"21","stroop",5,5,"incongruent",1,1.193848
"21","stroop",5,6,"incongruent",1,1.197266
"21","stroop",5,7,"incongruent",1,1.418945
"21","stroop",5,9,"congruent",1,1.699219
"21","stroop",5,10,"congruent",1,1.466309
"21","stroop",5,11,"congruent",1,1.307129
"21","stroop",5,12,"incongruent",1,1.697266
"21","stroop",6,1,"congruent",1,1.046875
"21","stroop",6,2,"congruent",1,1.315918
"21","stroop",6,3,"congruent",1,1.275391
"21","stroop",6,4,"congruent",1,1.190918
"21","stroop",6,5,"incongruent",1,1.291992
"21","stroop",6,6,"congruent",1,1.173828
"21","stroop",6,8,"congruent",1,1.945313
"21","stroop",6,9,"congruent",1,1.008789
"21","stroop",6,10,"incongruent",1,1.25
"21","stroop",6,11,"incongruent",1,1.699707
"21","stroop",6,12,"incongruent",1,1.603027
"21","stroop",7,1,"congruent",1,1.617188
"21","stroop",7,2,"incongruent",1,1.207031
"21","stroop",7,3,"congruent",1,1.840332
"21","stroop",7,4,"congruent",1,1.320801
"21","stroop",7,5,"incongruent",1,1.172852
"21","stroop",7,6,"congruent",1,2.089844
"21","stroop",7,7,"incongruent",1,1.705078
"21","stroop",7,8,"incongruent",1,1.333008
"21","stroop",7,9,"congruent",1,1.052246
"21","stroop",7,10,"incongruent",1,2.380859
"21","stroop",7,11,"incongruent",1,1.336914
"21","stroop",7,12,"congruent",1,1.439941
"21","stroop",8,1,"congruent",1,1.545898
"21","stroop",8,2,"incongruent",1,1.085938
"21","stroop",8,3,"incongruent",1,1.944336
"21","stroop",8,4,"incongruent",1,1.248047
"21","stroop",8,5,"congruent",1,1.46875
"21","stroop",8,7,"incongruent",1,1.856934
"21","stroop",8,8,"incongruent",1,2.099609
"21","stroop",8,9,"incongruent",1,1.57373
"21","stroop",8,10,"incongruent",1,1.183594
"21","stroop",8,11,"incongruent",1,1.604004
"21","stroop",8,12,"incongruent",1,1.725586
"21","stroop",9,1,"congruent",1,1.586914
"21","stroop",9,2,"congruent",1,1.081055
"21","stroop",9,3,"congruent",1,1.165039
"21","stroop",9,4,"congruent",1,1.069824
"21","stroop",9,5,"congruent",1,1.072266
"21","stroop",9,6,"incongruent",1,1.588379
"21","stroop",9,7,"incongruent",1,1.429199
"21","stroop",9,8,"congruent",1,1.173828
"21","stroop",9,9,"congruent",1,1.328125
"21","stroop",9,10,"incongruent",1,1.586914
"21","stroop",9,11,"incongruent",1,1.412109
"21","stroop",9,12,"congruent",1,1.976074
"21","stroop",10,1,"incongruent",1,2.88916
"21","stroop",10,2,"congruent",1,1.491699
"21","stroop",10,3,"incongruent",1,1.182129
"21","stroop",10,4,"incongruent",1,1.631836
"21","stroop",10,5,"incongruent",1,1.443359
"21","stroop",10,6,"incongruent",1,1.453125
"21","stroop",10,7,"congruent",1,1.641113
"21","stroop",10,8,"congruent",1,1.169922
"21","stroop",10,9,"congruent",1,1.202148
"21","stroop",10,10,"congruent",1,1.198242
"21","stroop",10,11,"incongruent",0,1.326172
"21","stroop",10,12,"congruent",1,1.090332
"21","stroop",11,1,"congruent",1,1.17627
"21","stroop",11,2,"congruent",1,1.602051
"21","stroop",11,3,"congruent",1,1.056152
"21","stroop",11,4,"incongruent",1,1.334961
"21","stroop",11,5,"congruent",1,1.206055
"21","stroop",11,6,"congruent",1,1.645996
"21","stroop",11,7,"congruent",1,1.375977
"21","stroop",11,8,"congruent",1,0.9462891
"21","stroop",11,9,"congruent",1,0.8461914
"21","stroop",11,10,"incongruent",1,1.712891
"21","stroop",11,11,"incongruent",1,1.960938
"21","stroop",11,12,"congruent",1,1.435547
"21","stroop",12,1,"congruent",1,1.620117
"21","stroop",12,2,"congruent",1,0.9570313
"21","stroop",12,3,"congruent",1,1.152832
"21","stroop",12,4,"congruent",1,0.8442383
"21","stroop",12,5,"congruent",1,0.9677734
"21","stroop",12,6,"congruent",1,0.8256836
"21","stroop",12,7,"congruent",1,1.054688
"21","stroop",12,8,"congruent",1,1.155762
"21","stroop",12,9,"incongruent",1,1.465332
"21","stroop",12,10,"incongruent",1,1.056641
"21","stroop",12,11,"incongruent",1,1.443848
"21","stroop",12,12,"incongruent",1,1.808105
"21","stroop",13,1,"congruent",1,1.420898
"21","stroop",13,2,"incongruent",1,1.703613
"21","stroop",13,4,"congruent",1,1.240234
"21","stroop",13,5,"congruent",1,1.103027
"21","stroop",13,6,"congruent",1,1.236328
"21","stroop",13,7,"incongruent",1,1.358887
"21","stroop",13,8,"incongruent",1,1.328613
"21","stroop",13,9,"incongruent",1,1.458008
"21","stroop",13,10,"incongruent",1,1.587891
"21","stroop",13,11,"congruent",1,1.35498
"21","stroop",13,12,"congruent",1,1.331055
